Bedroom,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Area_Aana_log,Floors_log,Bathroom_log
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5625,9,7,1,2.3573099926832923,0.6931471805599453,0.6931471805599453
1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,9,4,5,3.5553480614894135,0.6931471805599453,0.6931471805599453
1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,2,5,2.772588722239781,0.6931471805599453,0.6931471805599453
1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9,1,5,2.70805020110221,0.6931471805599453,0.6931471805599453
2,168,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,9.934258582907232,9,2,6,2.391900849626787,0.6931471805599453,1.3862943611198906
1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12,4,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
3,72,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,5.200876552227904,9,2,6,1.824690661449519,0.6931471805599453,1.6094379124341003
3,273,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.032140248356464,9,5,6,1.615845390304747,0.6931471805599453,1.3862943611198906
3,340,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.382761139517896,9,0,6,1.6832014654785503,0.6931471805599453,1.3862943611198906
1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,1,1,1.791759469228055,0.6931471805599453,0.6931471805599453
1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,6,6,2.5649493574615367,0.6931471805599453,0.6931471805599453
1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,9,7,6,4.48863636973214,0.6931471805599453,0.6931471805599453
1,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,6,6,2.5649493574615367,0.6931471805599453,0.6931471805599453
1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12,4,6,2.5649493574615367,0.6931471805599453,0.6931471805599453
1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,12,0,6,4.976733742420574,0.6931471805599453,0.6931471805599453
1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,1,5,1.791759469228055,0.6931471805599453,0.6931471805599453
1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,9,5,6,3.4965075614664802,0.6931471805599453,0.6931471805599453
1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,12,0,6,4.174387269895637,0.6931471805599453,0.6931471805599453
5,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,3,6,2.5649493574615367,0.6931471805599453,1.9459101490553132
6,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9,4,6,2.0149030205422647,0.6931471805599453,1.6094379124341003
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8765522279035792,9,1,1,0.6294361718214346,0.6931471805599453,0.6931471805599453
4,328,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.625,9,4,6,1.890850371872286,1.3862943611198906,1.3862943611198906
5,156,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.0,12,4,6,1.3862943611198906,1.3862943611198906,1.6094379124341003
5,43,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,10.0,12,6,6,2.3978952727983707,1.3862943611198906,1.791759469228055
3,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,9,0,6,1.6094379124341003,1.0986122886681098,1.3862943611198906
6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75,9,5,6,2.7568403652716422,0.6931471805599453,2.0794415416798357
7,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,12,6,6,1.4586150226995167,1.3862943611198906,1.6094379124341003
5,178,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,10.0,12,4,6,2.3978952727983707,1.3862943611198906,1.791759469228055
5,281,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,32.0,18,0,6,3.4965075614664802,0.6931471805599453,2.1972245773362196
1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,5,6,0.4601856855384255,0.6931471805599453,0.6931471805599453
5,361,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.5,9,7,3,1.5040773967762742,1.3862943611198906,1.0986122886681098
9,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.5,9,5,3,1.5040773967762742,1.3862943611198906,0.6931471805599453
7,296,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.0,9,0,5,1.9459101490553132,1.3862943611198906,1.3862943611198906
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,1,6,0.4601856855384255,0.6931471805599453,0.6931471805599453
1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8765522279035792,9,1,6,0.6294361718214346,0.6931471805599453,0.6931471805599453
1,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,5.0,9,7,6,1.791759469228055,1.3862943611198906,0.6931471805599453
1,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7304601899196493,9,5,6,0.5483873788703366,0.6931471805599453,0.6931471805599453
1,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.2,12,1,6,1.4350845252893227,1.0986122886681098,0.6931471805599453
6,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.5,9,7,5,1.7047480922384253,1.3862943611198906,1.6094379124341003
4,328,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.1,9,1,6,1.410986973710262,1.3862943611198906,1.6094379124341003
1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.506208911614317,12,4,6,1.5054562039211898,0.6931471805599453,0.6931471805599453
1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,9,4,6,1.3665611251341205,0.6931471805599453,0.6931471805599453
5,310,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.3125,9,1,6,1.461517782357478,1.3862943611198906,1.0986122886681098
1,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,12,6,6,0.4601856855384255,0.6931471805599453,0.6931471805599453
1,126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.5,9,1,6,1.5040773967762742,1.3862943611198906,0.6931471805599453
10,310,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,4.2,9,4,6,1.6486586255873816,1.3862943611198906,0.6931471805599453
1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7304601899196493,9,1,6,0.5483873788703366,0.6931471805599453,0.6931471805599453
1,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,1,6,0.4601856855384255,0.6931471805599453,0.6931471805599453
1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4382761139517896,9,0,6,0.3634452533506766,0.6931471805599453,0.6931471805599453
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7304601899196493,9,0,6,0.5483873788703366,0.6931471805599453,0.6931471805599453
1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9,1,6,2.833213344056216,0.6931471805599453,0.6931471805599453
1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,3,6,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.948137326515705,9,1,1,2.072937602662563,0.6931471805599453,0.6931471805599453
1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.875,1,1,6,2.474435349920705,0.6931471805599453,0.6931471805599453
1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,4,6,1.791759469228055,0.6931471805599453,0.6931471805599453
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4382761139517896,9,0,6,0.3634452533506766,0.6931471805599453,0.6931471805599453
1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,4,6,0.4601856855384255,0.6931471805599453,0.6931471805599453
1,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8765522279035792,9,0,6,0.6294361718214346,0.6931471805599453,0.6931471805599453
1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.460920379839299,9,1,6,0.900535418118104,0.6931471805599453,0.6931471805599453
3,317,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,9,7,6,1.6094379124341003,0.6931471805599453,1.0986122886681098
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,1,6,0.900535418118104,0.6931471805599453,0.6931471805599453
1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7531044558071585,12,7,6,1.0127291679786865,0.6931471805599453,0.6931471805599453
1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.337472607742878,9,2,6,1.2052138162748225,0.6931471805599453,0.6931471805599453
1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4382761139517896,9,4,6,0.3634452533506766,0.6931471805599453,0.6931471805599453
1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,12,5,6,0.900535418118104,0.6931471805599453,0.6931471805599453
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9218407596785974,9,4,6,1.3665611251341205,0.6931471805599453,0.6931471805599453
1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,9,1,6,2.833213344056216,0.6931471805599453,0.6931471805599453
1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,1,6,0.900535418118104,0.6931471805599453,0.6931471805599453
1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.506208911614317,9,5,6,1.5054562039211898,0.6931471805599453,0.6931471805599453
1,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5843681519357194,9,5,6,0.4601856855384255,0.6931471805599453,0.6931471805599453
5,330,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,15.0,9,4,3,2.772588722239781,1.3862943611198906,1.6094379124341003
1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,5,6,1.3862943611198906,0.6931471805599453,0.6931471805599453
1,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.382761139517896,9,4,6,1.6832014654785503,0.6931471805599453,0.6931471805599453
1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1875,12,6,3,1.6462518855568167,0.6931471805599453,0.6931471805599453
1,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,1,6,0.900535418118104,0.6931471805599453,0.6931471805599453
2,356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3.506208911614317,9,4,6,1.5054562039211898,0.6931471805599453,0.6931471805599453
1,326,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16.0,9,5,6,2.833213344056216,0.6931471805599453,0.6931471805599453
2,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2.6296566837107376,12,4,6,1.2891380663138716,0.6931471805599453,1.0986122886681098
3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.506208911614317,9,6,6,1.5054562039211898,0.6931471805599453,0.6931471805599453
1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9,1,6,2.0794415416798357,0.6931471805599453,0.6931471805599453
7,26,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,5.0,9,5,3,1.791759469228055,0.6931471805599453,1.791759469228055
1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9,0,6,1.8718021769015913,0.6931471805599453,0.6931471805599453
4,43,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.5,12,4,2,2.2512917986064953,1.3862943611198906,1.6094379124341003
2,285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.337472607742878,12,1,3,1.2052138162748225,0.6931471805599453,0.6931471805599453
8,82,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4.0,9,6,3,1.6094379124341003,1.6094379124341003,1.3862943611198906
5,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3.375,12,7,1,1.4759065198095778,1.3862943611198906,1.3862943611198906
2,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,12,5,5,1.9459101490553132,0.6931471805599453,0.6931471805599453
1,97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.5,12,6,6,1.7047480922384253,1.3862943611198906,0.6931471805599453
1,203,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.0,1,6,6,1.791759469228055,1.6094379124341003,0.6931471805599453
4,229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3.5,9,2,6,1.5040773967762742,0.6931471805599453,1.6094379124341003
3,262,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,9,5,6,2.1972245773362196,0.6931471805599453,1.3862943611198906
4,102,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,32.0,12,5,6,3.4965075614664802,1.3862943611198906,1.6094379124341003
10,31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,16.0,9,5,6,2.833213344056216,1.3862943611198906,1.6094379124341003
5,156,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20.0,12,4,6,3.044522437723423,1.3862943611198906,1.3862943611198906
4,328,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0146092037983929,9,4,6,0.01450351746589479,1.3862943611198906,1.6094379124341003
5,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,16.0,9,5,6,2.833213344056216,0.6931471805599453,1.6094379124341003
5,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0350620891161431,12,4,6,0.03446141440223148,1.3862943611198906,1.3862943611198906
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,0,3,1.9459101490553132,0.6931471805599453,0.6931471805599453
4,102,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,12,0,6,2.1972245773362196,1.3862943611198906,1.0986122886681098
1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,6,2,2.3978952727983707,0.6931471805599453,0.6931471805599453
1,170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,4.2,9,0,3,1.6486586255873816,1.3862943611198906,0.6931471805599453
7,102,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0409057706355003,12,5,6,0.04009126741430195,1.3862943611198906,1.791759469228055
1,367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6.875,9,0,3,2.063693184711697,1.3862943611198906,0.6931471805599453
5,213,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,9,5,6,2.1972245773362196,0.6931471805599453,1.0986122886681098
6,238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.5,12,0,6,1.5040773967762742,1.3862943611198906,1.6094379124341003
1,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8.0,9,0,3,2.1972245773362196,1.3862943611198906,0.6931471805599453
1,236,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,12,4,6,2.1972245773362196,0.6931471805599453,0.6931471805599453
4,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.0,9,7,1,1.6094379124341003,1.3862943611198906,1.3862943611198906
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9,5,5,2.4849066497880004,0.6931471805599453,0.6931471805599453
4,186,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.135865595325055,12,5,6,1.9651335603644937,0.6931471805599453,1.3862943611198906
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,9,5,5,3.7612001156935624,0.6931471805599453,0.6931471805599453
3,311,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,12,6,6,2.1972245773362196,1.0986122886681098,1.6094379124341003
5,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3.5,12,6,6,1.5040773967762742,0.6931471805599453,1.0986122886681098
1,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,4,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
5,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,7.0,9,5,6,2.0794415416798357,1.3862943611198906,1.791759469228055
1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.76,12,5,3,5.2717680313145,0.6931471805599453,0.6931471805599453
1,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,16.0,9,4,1,2.833213344056216,1.3862943611198906,0.6931471805599453
5,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,5.5,12,5,6,1.8718021769015913,0.6931471805599453,1.791759469228055
1,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,8.0,9,7,3,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,12,1,1,3.044522437723423,0.6931471805599453,0.6931471805599453
6,188,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,32.0,12,6,6,3.4965075614664802,0.6931471805599453,1.9459101490553132
5,43,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,13.0,12,5,6,2.6390573296152584,1.3862943611198906,1.6094379124341003
1,102,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,15.0,12,4,6,2.772588722239781,0.6931471805599453,0.6931471805599453
7,236,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,16.0,12,7,6,2.833213344056216,1.3862943611198906,1.6094379124341003
8,31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16.0,9,6,6,2.833213344056216,0.6931471805599453,1.6094379124341003
3,31,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5.259313367421475,9,5,6,1.83407049338067,0.6931471805599453,1.3862943611198906
