Price,Bedroom,Bathroom,Floors,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Log_Price,Area_per_room,Bathroom_per_floor,Amenity_score
18500000.0,3,3.0,2.5,128,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,3.0,9,0,3,16.733281344102608,1.0,1.2,2
3200000.0,1,1.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9,0,6,14.978661680269909,7.0,1.0,0
17000000.0,4,5.0,3.0,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,7,3,16.648723960844016,0.75,1.6666666666666667,1
32500000.0,8,6.0,3.0,220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4.0,9,5,1,17.296750678069195,0.5,2.0,0
29800000.0,5,5.0,3.0,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,4.0,9,0,4,17.21001898503268,0.8,1.6666666666666667,1
29900000.0,7,6.0,3.0,64,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,5.0,9,6,1,17.21336907180573,0.7142857142857143,2.0,2
49000000.0,6,6.0,3.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,9,4,1,17.707330876483063,0.8833333333333333,2.0,0
29900000.0,5,3.0,2.5,63,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,3.0,9,4,2,17.21336907180573,0.6,1.2,2
21000000.0,6,6.0,3.0,367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9,0,4,16.860033043306743,0.5,2.0,1
33500000.0,6,6.0,3.0,367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,9,5,1,17.32705602664604,0.6666666666666666,2.0,1
28500000.0,5,5.0,3.0,143,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0,9,1,3,17.1654146803266,0.8,1.6666666666666667,1
50000000.0,5,5.0,3.0,38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,9,0,1,17.72753358339242,2.2,1.6666666666666667,1
35000000.0,5,5.0,3.0,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,5.0,9,0,1,17.370858648025116,1.0,1.6666666666666667,0
49000000.0,5,5.0,3.0,64,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,8.5,9,7,3,17.707330876483063,1.7,1.6666666666666667,4
39000000.0,5,5.0,3.0,361,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,7.0,9,0,1,17.479072229734946,1.4,1.6666666666666667,1
29000000.0,6,6.0,3.0,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,4.0,9,0,1,17.182806422433504,0.6666666666666666,2.0,0
44500000.0,5,5.0,3.0,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,5.0,9,4,1,17.61099976960838,1.0,1.6666666666666667,1
5500000.0,1,1.0,1.0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,4,1,15.520258832020865,5.0,1.0,0
3700000.0,1,1.0,1.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,1,15.123843647884687,8.0,1.0,0
29800000.0,5,5.0,3.0,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,4.1,9,0,1,17.21001898503268,0.82,1.6666666666666667,2
2000000.0,1,1.0,1.0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4375,9,5,3,14.508658238524095,3.4375,1.0,0
38700000.0,6,5.0,3.0,51,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,4.0,9,0,1,17.471350183839803,0.6666666666666666,1.6666666666666667,2
39000000.0,6,5.0,3.0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,1,17.479072229734946,0.6666666666666666,1.6666666666666667,0
1200000.0,1,1.0,1.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,12,5,5,13.997832948091215,3.3,1.0,0
15000000.0,4,2.0,1.5,341,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,4.75,9,4,2,16.52356082573315,1.1875,1.3333333333333333,2
32500000.0,4,3.0,2.0,365,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,5.75,9,0,1,17.296750678069195,1.4375,1.5,2
150000.0,5,3.0,3.0,142,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,10.0,12,0,1,11.918397239722838,2.0,1.0,2
4500000.0,1,1.0,1.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,0,1,15.319588176962746,6.0,1.0,0
21000000.0,6,5.0,2.5,328,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,4.0,9,0,2,16.860033043306743,0.6666666666666666,2.0,2
21500000.0,5,3.0,2.5,147,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,3.25,12,4,1,16.88356353960952,0.65,1.2,2
22500000.0,6,3.0,2.5,147,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,3.5,12,4,1,16.929025911619092,0.5833333333333334,1.2,2
35000000.0,4,4.0,2.0,64,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,7.0,9,0,3,17.370858648025116,1.75,2.0,6
60000000.0,5,4.0,2.0,220,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,13.793750000000015,9,0,1,17.909855136853043,2.758750000000003,2.0,5
36500000.0,4,3.0,2.0,323,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,5.0,9,0,3,17.41282284594998,1.25,1.5,5
37500000.0,4,3.0,2.0,252,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,5.0,9,5,1,17.439851517607305,1.25,1.5,5
3500000.0,1,1.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,5,1,15.068273812173889,6.0,1.0,0
24000000.0,4,3.0,2.0,372,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,4.0,9,0,1,16.993564429978885,1.0,1.5,5
55000000.0,4,3.0,1.0,137,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,5.0,9,0,1,17.822843761378564,1.25,3.0,6
29500000.0,4,3.0,2.0,367,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,4.0,9,0,1,17.19990085520835,1.0,1.5,5
45000000.0,4,4.0,1.0,64,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,7.0,9,0,1,17.622173069956816,1.75,4.0,5
35000000.0,4,4.0,2.0,98,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,5.0,9,0,1,17.370858648025116,1.25,2.0,4
57500000.0,4,4.0,2.0,75,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,12.0,9,5,1,17.867295523158884,3.0,2.0,5
55000000.0,4,4.0,2.0,125,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,9.0,9,5,1,17.822843761378564,2.25,2.0,5
62450000.000000045,4,4.0,1.0,213,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,9.0,9,5,1,18.02763817065757,2.25,4.0,5
55000000.0,4,3.0,2.0,213,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,8.0,9,5,1,17.822843761378564,2.0,1.5,5
35000000.0,6,3.0,2.0,263,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,5.0,9,0,1,17.370858648025116,0.8333333333333334,1.5,4
36000000.0,5,4.0,2.0,4,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,6.0,9,2,1,17.399029524198163,1.2,2.0,4
26000000.0,4,3.0,2.0,170,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,4.0,9,2,1,17.073607134447293,1.0,1.5,3
47500000.0,5,4.0,2.0,146,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,9.0,9,5,1,17.6762402900575,1.8,2.0,5
18200000.0,5,5.0,3.0,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.2,9,0,1,16.716932206992077,0.64,1.6666666666666667,0
200000.0,10,5.0,3.5,55,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,10.0,9,1,4,12.206077645517674,1.0,1.4285714285714286,2
26000000.0,6,5.0,3.0,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4.0,9,0,1,17.073607134447293,0.6666666666666666,1.6666666666666667,0
39000000.0,5,5.0,3.0,340,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.0,9,0,4,17.479072229734946,1.4,1.6666666666666667,1
2300000.0,1,1.0,1.0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,9,0,5,14.648420115681892,5.1,1.0,0
120000.0,4,4.0,2.0,220,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,9,7,1,11.695255355062796,2.0,2.0,2
33500000.0,5,5.0,3.0,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,5.5,9,3,3,17.32705602664604,1.1,1.6666666666666667,0
39900000.0,5,6.0,3.0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7.0,9,0,1,17.50188690692275,1.4,2.0,0
18000000.0,3,2.0,4.0,29,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,3.6785975164353535,12,0,6,16.705882371415992,1.2261991721451178,0.5,2
32500000.0,8,6.4500000000000455,4.0,220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,9,5,1,17.296750678069195,0.5,1.6125000000000114,0
29000000.0,5,5.0,3.0,64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5.0,9,4,3,17.182806422433504,1.0,1.6666666666666667,0
2600000.0,1,1.0,1.0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,2,6,14.77102238760702,4.0,1.0,0
36000000.0,5,5.0,3.0,64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6.0,9,0,1,17.399029524198163,1.2,1.6666666666666667,0
47500000.0,4,5.0,3.0,124,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,9.0,9,0,5,17.6762402900575,2.25,1.6666666666666667,3
28000000.0,1,1.0,1.0,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4.0,9,0,1,17.147715103853763,4.0,1.0,0
15000000.0,5,3.0,2.5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,2.5,12,7,3,16.52356082573315,0.5,1.2,2
20000000.0,6,3.0,2.5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,3.5,12,1,3,16.811242881518265,0.5833333333333334,1.2,1
23000000.0,6,5.0,3.0,310,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,9,3,3,16.951004817371683,0.5833333333333334,1.6666666666666667,1
18500000.0,5,2.0,2.5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,3.5,12,7,3,16.733281344102608,0.7,0.8,1
24500000.0,6,5.0,3.0,143,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,9,2,3,17.01418371633128,0.6666666666666666,1.6666666666666667,1
23800000.0,6,6.0,3.0,46,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.0,9,0,1,16.98519618065851,0.6666666666666666,2.0,1
39000000.0,6,6.0,3.0,129,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,6.5,9,4,5,17.479072229734946,1.0833333333333333,2.0,1
31000000.0,5,5.0,3.0,64,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4.5,9,6,4,17.249497794707484,0.9,1.6666666666666667,2
29000000.0,6,5.0,3.0,367,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,9,4,3,17.182806422433504,0.6666666666666666,1.6666666666666667,2
25000000.0,6,5.0,3.0,129,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,9,4,3,17.034386422832473,0.5833333333333334,1.6666666666666667,2
56000000.0,5,5.0,3.0,213,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8.0,9,4,1,17.840862266556567,1.6,1.6666666666666667,3
62450000.000000045,5,5.0,3.0,213,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,9.0,9,5,1,18.02763817065757,1.8,1.6666666666666667,3
4000000.0,1,1.0,1.0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,9,0,1,15.201805169084134,11.0,1.0,0
3500000.0,1,1.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9,0,5,15.068273812173889,6.0,1.0,0
37500000.0,6,6.0,3.0,310,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,9,0,1,17.439851517607305,0.625,2.0,2
4200000.0,1,1.0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,1,15.250595321348806,8.0,1.0,0
35000000.0,6,5.0,3.0,310,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.75,9,0,1,17.370858648025116,0.7916666666666666,1.6666666666666667,2
22000000.0,5,3.0,2.5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,3.5,12,0,3,16.906553056777135,0.7,1.2,2
19500000.0,5,3.0,2.5,61,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,3.5,12,0,3,16.785925074816024,0.7,1.2,2
17000000.0,5,3.0,2.5,204,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5,12,4,1,16.648723960844016,0.7,1.2,0
17500000.0,6,4.0,2.5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,3.125,12,4,3,16.677711496036597,0.5208333333333334,1.6,1
850000.0,1,1.0,1.0,109,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.460920379839299,9,0,1,13.652992804936396,1.460920379839299,1.0,4
4500000.0,1,1.0,1.0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,2,1,15.319588176962746,12.0,1.0,0
17500000.0,5,3.0,2.5,147,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,3.125,12,5,3,16.677711496036597,0.625,1.2,2
10000000.0,4,3.0,2.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.125,4,0,3,16.118095750958314,1.03125,1.5,0
22000000.0,1,1.0,1.0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,9,0,1,16.906553056777135,3.25,1.0,0
25000.0,2,1.0,1.0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,0,6,10.12667110305036,2.5,1.0,1
22000000.0,10,3.0,2.5,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,9,4,3,16.906553056777135,0.6,1.2,0
19000000.0,4,3.0,1.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,1,6,16.759949589762293,0.875,3.0,0
1950000.0,1,1.0,1.0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25,9,3,6,14.48334044336031,3.25,1.0,0
1600000.0,1,1.0,1.0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,12,0,1,14.285514812209817,5.3125,1.0,0
22000000.0,5,2.0,2.5,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2.75,9,0,4,16.906553056777135,0.55,0.8,0
2500000.0,1,1.0,1.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,0,5,14.731801689838347,4.5,1.0,0
3000000.0,1,1.0,1.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8125,12,7,3,14.914123179965662,3.8125,1.0,0
17500000.0,5,4.0,3.0,231,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,3.1,9,1,6,16.677711496036597,0.62,1.3333333333333333,2
18000000.0,4,3.0,2.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,12,4,6,16.705882371415992,0.78125,1.5,0
34000000.0,5,4.0,1.0,277,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,6.0,9,4,6,17.341871111992198,1.2,4.0,2
26300000.0,5,1.0,1.0,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,9,0,6,17.085079535170806,0.8,1.0,0
37000000.0,6,1.0,1.0,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.25,9,0,6,17.426428497635523,0.875,1.0,0
17000000.0,4,3.0,2.5,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3.375,12,4,3,16.648723960844016,0.84375,1.2,0
700000.0,1,1.0,1.0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,18,1,6,13.45883704259595,2.0,1.0,0
2400000.0,1,1.0,1.0,384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3125,12,7,3,14.690979711984754,3.3125,1.0,0
17000000.0,8,3.0,2.5,181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,12,4,3,16.648723960844016,0.375,1.2,0
2800000.0,1,1.0,1.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.75,12,4,1,14.845130332288226,3.75,1.0,0
16000000.0,4,3.0,1.0,367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,9,0,4,16.588099342704055,0.75,3.0,1
22000000.0,10,3.0,3.0,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.75,12,4,1,16.906553056777135,0.375,1.0,0
65000.0,1,1.0,4.0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375,12,2,1,11.082157933374816,6.375,0.25,0
11500000.0,2,1.0,1.0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,4.0,9,2,1,16.257857680289998,2.0,1.0,0
2100000.0,1,1.0,1.0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,11,6,3,14.557448378884017,5.0,1.0,0
19700000.0,4,4.0,3.0,147,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,4,6,16.796129244469636,0.875,1.3333333333333333,3
29000000.0,6,5.0,3.0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,9,0,3,17.182806422433504,0.6666666666666666,1.6666666666666667,1
45000000.0,6,6.0,3.0,143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,8.5,9,0,3,17.622173069956816,1.4166666666666667,2.0,2
36000000.0,4,5.0,3.0,124,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,7.0,9,7,5,17.399029524198163,1.75,1.6666666666666667,2
35500000.0,5,5.0,3.0,143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,5.5,9,3,3,17.385043282614657,1.1,1.6666666666666667,1
